,ID_interwencji,ID_wyposazenia
292195,97236,46493
292196,97236,10174
292197,97236,9456
292198,97236,42167
292199,97236,1986
292200,97237,58686
292201,97237,15149
292202,97237,55304
292203,97237,34235
292204,97238,42584
292205,97239,49150
292206,97239,32273
292207,97240,43648
292208,97240,54398
292209,97240,41803
292210,97241,46664
292211,97241,31959
292212,97241,7087
292213,97241,23810
292214,97242,46370
292215,97242,26526
292216,97242,24819
292217,97243,37739
292218,97243,28864
292219,97243,15800
292220,97244,9927
292221,97244,26927
292222,97244,25894
292223,97244,50243
292224,97244,1271
292225,97245,43401
292226,97245,51346
292227,97246,58990
292228,97246,22069
292229,97246,5185
292230,97246,52835
292231,97246,34855
292232,97247,7753
292233,97247,3304
292234,97247,38387
292235,97247,58317
292236,97248,34087
292237,97248,15593
292238,97248,32520
292239,97248,3419
292240,97249,58816
292241,97250,26290
292242,97250,18065
292243,97250,40521
292244,97251,20233
292245,97251,32815
292246,97252,38620
292247,97252,54140
292248,97252,21792
292249,97253,56481
292250,97254,54634
292251,97254,50626
292252,97254,46095
292253,97254,7977
292254,97255,15263
292255,97255,55077
292256,97255,10198
292257,97256,36503
292258,97256,42360
292259,97256,33150
292260,97256,23305
292261,97257,5989
292262,97257,48405
292263,97257,58411
292264,97257,58052
292265,97258,53873
292266,97259,40408
292267,97259,45194
292268,97260,45147
292269,97260,7204
292270,97260,24541
292271,97261,39245
292272,97261,6860
292273,97261,58041
292274,97261,8782
292275,97261,24320
292276,97262,23066
292277,97262,19937
292278,97262,8726
292279,97262,22704
292280,97263,41838
292281,97263,29460
292282,97263,22963
292283,97264,56054
292284,97264,480
292285,97264,2957
292286,97264,29897
292287,97264,57237
292288,97265,19149
292289,97265,12501
292290,97265,8597
292291,97265,20231
292292,97265,4763
292293,97266,48430
292294,97266,39199
292295,97266,50547
292296,97266,21333
292297,97266,57265
292298,97267,8508
292299,97267,33866
292300,97267,32918
292301,97267,52605
292302,97268,4050
292303,97268,26579
292304,97269,56008
292305,97269,38996
292306,97269,56207
292307,97269,37440
292308,97269,6658
292309,97270,53302
292310,97270,19194
292311,97270,4715
292312,97270,53935
292313,97271,9426
292314,97271,43558
292315,97271,35932
292316,97272,58669
292317,97273,152
292318,97273,47291
292319,97273,52770
292320,97273,12105
292321,97273,285
292322,97274,3288
292323,97274,37981
292324,97274,32039
292325,97274,16280
292326,97274,9503
292327,97275,50378
292328,97276,55201
292329,97277,5133
292330,97277,35941
292331,97277,58552
292332,97278,13186
292333,97278,1666
292334,97278,38747
292335,97278,58067
292336,97278,56768
292337,97279,44253
292338,97279,1725
292339,97279,14804
292340,97279,16152
292341,97280,41038
292342,97280,34700
292343,97281,38851
292344,97282,27402
292345,97282,607
292346,97282,32729
292347,97283,16939
292348,97283,38893
292349,97283,28080
292350,97283,17290
292351,97284,44596
292352,97285,13194
292353,97286,38073
292354,97286,40739
292355,97287,48637
292356,97287,24649
292357,97287,40865
292358,97287,25495
292359,97287,18141
292360,97288,44088
292361,97289,11687
292362,97289,30440
292363,97290,56992
292364,97290,48233
292365,97291,45177
292366,97291,14629
292367,97291,28483
292368,97291,17462
292369,97291,14027
292370,97292,50138
292371,97292,38758
292372,97293,10264
292373,97293,33076
292374,97293,45709
292375,97294,27787
292376,97295,25848
292377,97295,41755
292378,97295,31886
292379,97295,11178
292380,97296,31202
292381,97296,6606
292382,97296,1258
292383,97297,11865
292384,97297,26749
292385,97298,6546
292386,97298,48442
292387,97299,20595
292388,97299,34331
292389,97299,54467
292390,97299,36005
292391,97299,55822
292392,97300,13452
292393,97300,20033
292394,97300,19359
292395,97300,24422
292396,97300,16739
292397,97301,51939
292398,97302,6192
292399,97302,18292
292400,97302,15327
292401,97302,40883
292402,97303,47425
292403,97303,26787
292404,97303,38050
292405,97304,51561
292406,97304,3353
292407,97304,7555
292408,97305,20129
292409,97305,8118
292410,97306,9579
292411,97307,44843
292412,97307,11607
292413,97307,28408
292414,97307,57599
292415,97307,17795
292416,97308,16927
292417,97308,1521
292418,97308,31514
292419,97309,36248
292420,97309,13543
292421,97310,44875
292422,97311,48618
292423,97311,10624
292424,97311,5452
292425,97312,7794
292426,97312,50379
292427,97312,44269
292428,97312,52049
292429,97312,55977
292430,97313,31347
292431,97313,44638
292432,97313,46876
292433,97313,16517
292434,97314,21734
292435,97314,53645
292436,97314,22834
292437,97314,43029
292438,97314,42733
292439,97315,23958
292440,97315,51885
292441,97315,42393
292442,97315,34174
292443,97316,32086
292444,97316,22841
292445,97316,30230
292446,97316,20338
292447,97317,49424
292448,97317,48239
292449,97317,44966
292450,97317,5368
292451,97318,28746
292452,97318,28534
292453,97318,14363
292454,97319,59887
292455,97319,15882
292456,97319,21588
292457,97319,18977
292458,97319,26205
292459,97320,59583
292460,97321,40842
292461,97321,23038
292462,97322,55381
292463,97323,56485
292464,97323,59133
292465,97323,55152
292466,97323,44640
292467,97324,10032
292468,97324,26925
292469,97324,2883
292470,97324,28471
292471,97325,55967
292472,97325,36824
292473,97326,8241
292474,97326,49403
292475,97326,39729
292476,97326,43302
292477,97326,9091
292478,97327,49112
292479,97327,8041
292480,97327,59949
292481,97327,21593
292482,97327,45908
292483,97328,27414
292484,97328,21035
292485,97328,51053
292486,97328,16173
292487,97328,35171
292488,97329,56945
292489,97329,2195
292490,97330,6942
292491,97330,55907
292492,97330,40477
292493,97331,17853
292494,97331,28379
292495,97332,54524
292496,97333,44895
292497,97333,52353
292498,97333,42908
292499,97333,270
292500,97333,58434
292501,97334,26773
292502,97334,39557
292503,97334,13751
292504,97334,49823
292505,97335,23786
292506,97335,54974
292507,97335,1061
292508,97336,25559
292509,97337,29611
292510,97337,28920
292511,97338,30366
292512,97338,48609
292513,97338,31946
292514,97339,54003
292515,97339,48287
292516,97339,22692
292517,97339,9633
292518,97340,8078
292519,97340,5771
292520,97340,7139
292521,97341,31584
292522,97341,16228
292523,97342,20902
292524,97342,13959
292525,97342,7023
292526,97343,8229
292527,97343,28879
292528,97344,55696
292529,97344,6515
292530,97345,25550
292531,97345,57147
292532,97345,42805
292533,97345,19314
292534,97345,17649
292535,97346,7996
292536,97346,25814
292537,97347,55262
292538,97347,16811
292539,97347,38139
292540,97347,44531
292541,97347,19306
292542,97348,5468
292543,97348,11717
292544,97348,17921
292545,97348,50511
292546,97349,18587
292547,97349,24896
292548,97349,2880
292549,97349,35022
292550,97349,4096
292551,97350,26824
292552,97351,14474
292553,97352,5362
292554,97352,5496
292555,97353,44715
292556,97353,27285
292557,97354,19503
292558,97354,30087
292559,97354,46535
292560,97354,20805
292561,97354,42202
292562,97355,30519
292563,97355,21512
292564,97356,25930
292565,97356,57194
292566,97357,4742
292567,97358,17781
292568,97359,39457
292569,97359,27648
292570,97359,33901
292571,97359,14869
292572,97359,33652
292573,97360,20227
292574,97360,48018
292575,97360,51702
292576,97361,514
292577,97361,27262
292578,97361,19918
292579,97362,361
292580,97362,39032
292581,97362,53414
292582,97363,12535
292583,97363,18646
292584,97363,50288
292585,97364,50793
292586,97364,41969
292587,97364,45461
292588,97364,37777
292589,97364,19263
292590,97365,47049
292591,97365,8353
292592,97365,6683
292593,97365,30582
292594,97365,27214
292595,97366,7143
292596,97366,36790
292597,97366,28746
292598,97366,41848
292599,97367,45684
292600,97368,1378
292601,97368,28809
292602,97368,45038
292603,97369,29243
292604,97369,12525
292605,97369,25912
292606,97369,49251
292607,97369,53497
292608,97370,49484
292609,97370,49165
292610,97370,27617
292611,97370,48594
292612,97370,45398
292613,97371,52673
292614,97371,998
292615,97371,38928
292616,97371,49254
292617,97372,12468
292618,97372,33696
292619,97372,8598
292620,97372,47279
292621,97372,12290
292622,97373,46371
292623,97374,28193
292624,97374,49750
292625,97375,11182
292626,97375,31867
292627,97375,26318
292628,97375,47132
292629,97376,20536
292630,97376,54697
292631,97376,44408
292632,97376,4422
292633,97376,39078
292634,97377,13683
292635,97377,1321
292636,97378,32569
292637,97378,59684
292638,97379,34810
292639,97379,24815
292640,97379,368
292641,97379,42657
292642,97380,14486
292643,97380,21394
292644,97380,59953
292645,97380,59067
292646,97380,11637
292647,97381,58859
292648,97381,39629
292649,97382,51959
292650,97382,23310
292651,97382,34353
292652,97382,20298
292653,97382,30755
292654,97383,16628
292655,97384,59488
292656,97384,44380
292657,97385,27894
292658,97386,54538
292659,97386,44476
292660,97386,30396
292661,97387,3888
292662,97387,24127
292663,97387,25974
292664,97387,21686
292665,97388,29936
292666,97388,24557
292667,97388,12950
292668,97388,39339
292669,97388,36416
292670,97389,34248
292671,97390,34343
292672,97391,17301
292673,97391,53904
292674,97391,7042
292675,97391,2935
292676,97391,38893
292677,97392,33072
292678,97392,42647
292679,97392,21174
292680,97393,1113
292681,97393,26182
292682,97393,56175
292683,97393,37216
292684,97393,48609
292685,97394,53519
292686,97394,29148
292687,97394,45951
292688,97394,10792
292689,97394,17540
292690,97395,26122
292691,97396,59903
292692,97396,12324
292693,97397,41138
292694,97398,46437
292695,97398,12411
292696,97399,48312
292697,97399,58725
292698,97399,21269
292699,97399,3158
292700,97400,29090
292701,97400,34414
292702,97401,56076
292703,97401,50886
292704,97401,449
292705,97402,1810
292706,97402,51297
292707,97402,39004
292708,97402,16506
292709,97402,31174
292710,97403,6912
292711,97403,57329
292712,97403,41891
292713,97403,37284
292714,97404,7383
292715,97405,39093
292716,97405,22247
292717,97406,7280
292718,97406,42470
292719,97407,39044
292720,97407,46405
292721,97407,32410
292722,97407,43261
292723,97408,22545
292724,97408,40511
292725,97409,4547
292726,97410,17839
292727,97410,24710
292728,97410,14620
292729,97411,54243
292730,97411,10483
292731,97411,45830
292732,97412,5331
292733,97412,58838
292734,97412,21086
292735,97413,45108
292736,97413,30201
292737,97413,7576
292738,97413,13706
292739,97413,28444
292740,97414,8512
292741,97414,8051
292742,97414,19000
292743,97414,43072
292744,97414,2070
292745,97415,41983
292746,97415,20845
292747,97415,32749
292748,97416,45265
292749,97416,11108
292750,97416,4183
292751,97416,2941
292752,97417,14389
292753,97417,49210
292754,97418,8663
292755,97419,31146
292756,97420,16173
292757,97420,7392
292758,97421,54950
292759,97422,45707
292760,97422,35261
292761,97422,19947
292762,97422,27422
292763,97422,52236
292764,97423,28361
292765,97423,25307
292766,97424,14460
292767,97424,17385
292768,97424,18712
292769,97424,22692
292770,97424,21537
292771,97425,46156
292772,97425,31067
292773,97425,6242
292774,97426,44135
292775,97426,41886
292776,97427,8824
292777,97428,49535
292778,97428,8593
292779,97428,15098
292780,97428,29399
292781,97429,3897
292782,97429,34891
292783,97430,29277
292784,97430,17021
292785,97431,19209
292786,97431,22979
292787,97431,9047
292788,97431,4394
292789,97431,7130
292790,97432,16081
292791,97432,32099
292792,97432,34793
292793,97432,9076
292794,97432,46715
292795,97433,3944
292796,97433,48487
292797,97433,22500
292798,97433,30597
292799,97434,36198
292800,97434,29482
292801,97434,16547
292802,97434,753
292803,97434,36505
292804,97435,24874
292805,97435,51314
292806,97435,46152
292807,97435,15346
292808,97436,15551
292809,97436,31714
292810,97436,51747
292811,97436,52812
292812,97437,31197
292813,97437,206
292814,97437,8043
292815,97437,54644
292816,97437,19491
292817,97438,5137
292818,97438,28929
292819,97438,35107
292820,97438,34169
292821,97439,43796
292822,97439,52736
292823,97439,55568
292824,97440,37420
292825,97441,53137
292826,97441,56819
292827,97442,32211
292828,97442,41107
292829,97443,54696
292830,97443,39969
292831,97443,16266
292832,97443,21454
292833,97444,39974
292834,97444,44499
292835,97444,47189
292836,97444,30934
292837,97445,19061
292838,97445,37982
292839,97445,44369
292840,97445,18964
292841,97445,45321
292842,97446,621
292843,97446,19104
292844,97446,51111
292845,97447,1881
292846,97447,52617
292847,97447,318
292848,97448,12816
292849,97448,51681
292850,97448,58318
292851,97448,23199
292852,97449,53451
292853,97449,23866
292854,97450,26143
292855,97450,56258
292856,97451,44419
292857,97452,58507
292858,97452,55754
292859,97453,43013
292860,97453,31820
292861,97454,56433
292862,97454,41553
292863,97455,41340
292864,97455,15340
292865,97455,48636
292866,97455,7023
292867,97456,59855
292868,97456,52294
292869,97456,22927
292870,97457,24623
292871,97457,1557
292872,97457,47776
292873,97458,4479
292874,97458,48088
292875,97458,14603
292876,97458,11022
292877,97459,21695
292878,97459,17382
292879,97459,18769
292880,97460,42134
292881,97460,15126
292882,97460,42426
292883,97460,10411
292884,97460,45243
292885,97461,31937
292886,97462,32398
292887,97462,12663
292888,97463,16492
292889,97464,22211
292890,97464,6866
292891,97464,53658
292892,97464,37579
292893,97465,53418
292894,97466,38297
292895,97466,23059
292896,97466,2670
292897,97466,41824
292898,97466,37252
292899,97467,51530
292900,97467,3449
292901,97467,18724
292902,97467,55109
292903,97468,15866
292904,97468,30092
292905,97468,17952
292906,97469,8407
292907,97469,59306
292908,97469,53256
292909,97469,44003
292910,97470,11837
292911,97470,16353
292912,97471,18012
292913,97471,33484
292914,97471,28166
292915,97472,9641
292916,97472,57716
292917,97472,44759
292918,97472,10011
292919,97472,58517
292920,97473,11092
292921,97473,15887
292922,97473,50612
292923,97473,1857
292924,97474,15076
292925,97474,59379
292926,97474,31328
292927,97475,16744
292928,97475,7415
292929,97475,32562
292930,97475,31824
292931,97476,45628
292932,97476,40199
292933,97476,54043
292934,97476,50143
292935,97477,37215
292936,97478,32383
292937,97479,4389
292938,97479,10021
292939,97479,23618
292940,97479,15734
292941,97479,52779
292942,97480,12180
292943,97481,9239
292944,97481,2
292945,97481,42965
292946,97481,52814
292947,97481,11876
292948,97482,37319
292949,97483,15716
292950,97483,50916
292951,97484,39253
292952,97484,3756
292953,97484,52911
292954,97484,49524
292955,97485,45056
292956,97485,30625
292957,97486,55863
292958,97486,42849
292959,97487,51565
292960,97488,15018
292961,97488,34072
292962,97488,14773
292963,97488,41431
292964,97488,47592
292965,97489,25302
292966,97489,10337
292967,97489,6397
292968,97489,6887
292969,97489,8835
292970,97490,50686
292971,97490,7332
292972,97490,59473
292973,97491,5877
292974,97491,16479
292975,97491,52631
292976,97491,32582
292977,97492,32071
292978,97492,666
292979,97492,29311
292980,97493,14739
292981,97493,18446
292982,97493,51455
292983,97493,7665
292984,97494,28904
292985,97494,18343
292986,97494,7339
292987,97494,41698
292988,97495,19284
292989,97495,56092
292990,97496,19846
292991,97497,24737
292992,97497,18189
292993,97497,56595
292994,97498,21365
292995,97499,40665
292996,97500,21186
292997,97500,29019
292998,97500,10
292999,97501,40123
293000,97502,31835
293001,97502,8395
293002,97503,18898
293003,97503,19038
293004,97504,19522
293005,97504,44765
293006,97504,36733
293007,97504,55367
293008,97504,16361
293009,97505,26149
293010,97505,59343
293011,97505,12721
293012,97505,9425
293013,97506,53463
293014,97506,31098
293015,97506,3436
293016,97507,59758
293017,97507,31449
293018,97507,26344
293019,97507,43836
293020,97508,25456
293021,97508,19357
293022,97508,27065
293023,97509,6525
293024,97509,20368
293025,97510,24906
293026,97511,5971
293027,97511,33182
293028,97512,21486
293029,97512,10835
293030,97512,2043
293031,97513,57278
293032,97513,59070
293033,97513,21483
293034,97513,10437
293035,97514,16840
293036,97514,13628
293037,97514,16014
293038,97514,12710
293039,97514,32322
293040,97515,31866
293041,97516,30852
293042,97516,22398
293043,97516,47982
293044,97517,32783
293045,97517,39424
293046,97517,51438
293047,97517,24023
293048,97517,32316
293049,97518,40187
293050,97519,35668
293051,97519,16290
293052,97519,39413
293053,97519,24017
293054,97520,37623
293055,97520,49256
293056,97521,25822
293057,97521,37794
293058,97521,37002
293059,97521,43382
293060,97521,53978
293061,97522,33646
293062,97522,4327
293063,97522,24238
293064,97522,30106
293065,97522,38486
293066,97523,25402
293067,97523,4625
293068,97523,48340
293069,97523,39157
293070,97523,33103
293071,97524,55768
293072,97524,3510
293073,97524,40800
293074,97524,21381
293075,97524,23764
293076,97525,6748
293077,97525,38460
293078,97525,36132
293079,97525,8211
293080,97526,56448
293081,97527,14433
293082,97528,13070
293083,97528,48362
293084,97528,53902
293085,97528,29875
293086,97528,53722
293087,97529,39928
293088,97530,8163
293089,97531,50577
293090,97531,15296
293091,97531,4013
293092,97531,50103
293093,97532,6031
293094,97532,9319
293095,97532,13041
293096,97532,26290
293097,97532,50897
293098,97533,22395
293099,97533,47287
293100,97533,19937
293101,97534,15310
293102,97534,40597
293103,97534,7794
293104,97534,39626
293105,97534,25156
293106,97535,14965
293107,97535,230
293108,97535,34475
293109,97535,20050
293110,97535,41370
293111,97536,55929
293112,97536,5632
293113,97537,9780
293114,97537,3332
293115,97538,27871
293116,97539,39639
293117,97539,3207
293118,97539,53216
293119,97540,11263
293120,97541,30031
293121,97542,53237
293122,97542,26147
293123,97543,44966
293124,97543,54063
293125,97543,18182
293126,97543,12540
293127,97543,17971
293128,97544,7160
293129,97545,3430
293130,97545,16643
293131,97545,25696
293132,97545,49887
293133,97546,12591
293134,97546,45404
293135,97547,21261
293136,97547,30436
293137,97547,44023
293138,97548,41795
293139,97548,53306
293140,97549,33004
293141,97549,9668
293142,97549,48910
293143,97550,13733
293144,97550,22356
293145,97550,52813
293146,97551,37505
293147,97552,12536
293148,97552,20318
293149,97552,30994
293150,97552,52627
293151,97552,12379
293152,97553,32591
293153,97554,50236
293154,97554,54607
293155,97554,50158
293156,97554,42362
293157,97554,16663
293158,97555,17523
293159,97555,35781
293160,97555,23307
293161,97556,36821
293162,97556,32912
293163,97556,51443
293164,97557,17589
293165,97558,56
293166,97558,57638
293167,97559,7827
293168,97560,49417
293169,97561,27890
293170,97561,12734
293171,97561,23539
293172,97561,18549
293173,97561,26778
293174,97562,28725
293175,97562,27652
293176,97562,1549
293177,97563,11721
293178,97563,26377
293179,97563,39489
293180,97563,45178
293181,97564,1
293182,97565,36109
293183,97565,41317
293184,97566,48875
293185,97566,43725
293186,97567,15255
293187,97567,49428
293188,97567,10770
293189,97567,54123
293190,97568,12342
293191,97568,49669
293192,97568,13377
293193,97569,11192
293194,97569,58880
293195,97569,59886
293196,97569,46547
293197,97570,28606
293198,97570,28161
293199,97571,23499
293200,97571,37886
293201,97572,22342
293202,97572,51287
293203,97573,39790
293204,97574,44155
293205,97575,7553
293206,97575,662
293207,97575,42439
293208,97576,56081
293209,97576,50256
293210,97576,7370
293211,97577,30385
293212,97578,12437
293213,97578,45887
293214,97578,52033
293215,97578,57942
293216,97578,1429
293217,97579,39292
293218,97579,2740
293219,97579,22197
293220,97580,18994
293221,97580,59100
293222,97581,40194
293223,97581,12524
293224,97581,44709
293225,97581,25746
293226,97582,27196
293227,97582,8678
293228,97583,33782
293229,97583,3742
293230,97583,19447
293231,97583,53728
293232,97583,38932
293233,97584,53433
293234,97584,12781
293235,97584,51200
293236,97585,50280
293237,97585,6372
293238,97585,10691
293239,97585,58310
293240,97585,58250
293241,97586,25100
293242,97586,26292
293243,97586,19586
293244,97586,46495
293245,97587,9143
293246,97588,14138
293247,97588,42251
293248,97589,27820
293249,97589,26778
293250,97590,45593
293251,97590,22357
293252,97590,14245
293253,97590,23724
293254,97590,14720
293255,97591,1546
293256,97591,56386
293257,97591,51778
293258,97592,52732
293259,97592,57019
293260,97592,30341
293261,97592,34892
293262,97593,45824
293263,97593,30315
293264,97593,7784
293265,97594,45180
293266,97594,54030
293267,97594,685
293268,97595,31855
293269,97595,9445
293270,97595,22895
293271,97595,15803
293272,97595,4369
293273,97596,1587
293274,97596,52316
293275,97596,21478
293276,97597,23338
293277,97597,39478
293278,97598,39947
293279,97598,50962
293280,97598,31985
293281,97598,11515
293282,97598,10152
293283,97599,19000
293284,97599,45480
293285,97600,54607
293286,97600,54115
293287,97600,49113
293288,97600,43689
293289,97601,17400
293290,97602,39875
293291,97602,14102
293292,97602,44351
293293,97602,27214
293294,97603,59952
293295,97603,58317
293296,97604,51127
293297,97604,37419
293298,97604,50081
293299,97604,5484
293300,97605,29312
293301,97605,49422
293302,97605,15355
293303,97605,48725
293304,97606,37470
293305,97606,19582
293306,97606,57131
293307,97607,4119
293308,97608,35897
293309,97609,53087
293310,97610,15194
293311,97610,46654
293312,97610,35788
293313,97610,36552
293314,97610,34775
293315,97611,19465
293316,97611,11426
293317,97612,25235
293318,97613,6408
293319,97614,11181
293320,97614,5709
293321,97614,36720
293322,97614,56513
293323,97614,38181
293324,97615,3283
293325,97615,39781
293326,97615,55842
293327,97615,2446
293328,97616,45926
293329,97617,16630
293330,97617,22415
293331,97618,13678
293332,97618,6185
293333,97618,27291
293334,97618,15244
293335,97619,48685
293336,97619,47112
293337,97620,47747
293338,97621,50500
293339,97621,29065
293340,97621,21545
293341,97621,56443
293342,97621,20608
293343,97622,10602
293344,97623,45697
293345,97623,53012
293346,97623,16843
293347,97624,19687
293348,97624,22394
293349,97624,15003
293350,97625,55461
293351,97625,24200
293352,97625,46256
293353,97625,23745
293354,97626,46355
293355,97626,11958
293356,97627,34132
293357,97627,28098
293358,97627,31893
293359,97628,56088
293360,97628,27592
293361,97628,53763
293362,97628,41430
293363,97629,7109
293364,97630,39254
293365,97630,53742
293366,97630,11794
293367,97631,37309
293368,97631,33420
293369,97631,33551
293370,97632,43662
293371,97632,24109
293372,97632,29812
293373,97632,17576
293374,97632,36421
293375,97633,46008
293376,97633,9425
293377,97633,18764
293378,97633,51138
293379,97634,33894
293380,97635,2615
293381,97635,57562
293382,97636,49936
293383,97636,22482
293384,97636,9886
293385,97637,16099
293386,97637,27834
293387,97637,56647
293388,97638,56494
293389,97639,1792
293390,97639,13454
293391,97639,9461
293392,97640,39899
293393,97640,7478
293394,97640,23418
293395,97640,27605
293396,97640,2888
293397,97641,5135
293398,97641,9408
293399,97642,36048
293400,97642,19681
293401,97642,31116
293402,97642,51180
293403,97642,59549
293404,97643,14848
293405,97643,35921
293406,97643,47087
293407,97644,2120
293408,97645,23141
293409,97645,21905
293410,97646,35967
293411,97646,30497
293412,97646,54797
293413,97646,26984
293414,97647,18591
293415,97647,49489
293416,97647,21954
293417,97647,22969
293418,97647,22916
293419,97648,51562
293420,97648,9189
293421,97648,33403
293422,97648,19804
293423,97649,5854
293424,97649,16841
293425,97649,58091
293426,97649,44642
293427,97649,51013
293428,97650,44941
293429,97650,32530
293430,97650,32865
293431,97651,25381
293432,97651,11042
293433,97651,55876
293434,97652,24873
293435,97652,24369
293436,97653,1585
293437,97653,41205
293438,97653,56651
293439,97653,55668
293440,97654,50548
293441,97654,49536
293442,97654,51894
293443,97655,11412
293444,97655,1788
293445,97656,45287
293446,97656,22058
293447,97656,14561
293448,97656,5611
293449,97657,36974
293450,97657,8293
293451,97657,43468
293452,97657,58587
293453,97658,13508
293454,97658,31914
293455,97659,38514
293456,97659,33499
293457,97659,54027
293458,97659,22328
293459,97659,31470
293460,97660,1858
293461,97660,30311
293462,97661,4132
293463,97661,36006
293464,97661,5863
293465,97662,34419
293466,97662,58170
293467,97662,38931
293468,97662,14940
293469,97663,48566
293470,97664,34248
293471,97664,41662
293472,97664,41502
293473,97664,10368
293474,97665,38572
293475,97665,37757
293476,97666,21202
293477,97666,40644
293478,97666,16470
293479,97666,58697
293480,97666,48306
293481,97667,47795
293482,97668,6745
293483,97668,11809
293484,97668,4744
293485,97669,46393
293486,97670,973
293487,97670,50863
293488,97671,32885
293489,97671,7441
293490,97671,9240
293491,97671,33751
293492,97671,10758
293493,97672,9672
293494,97672,57442
293495,97673,59593
293496,97673,18889
293497,97673,22646
293498,97674,30835
293499,97674,22292
293500,97674,6012
293501,97674,41121
293502,97675,24483
293503,97675,37763
293504,97675,9024
293505,97675,33853
293506,97675,34860
293507,97676,7483
293508,97676,58527
293509,97676,19387
293510,97676,7323
293511,97676,25543
293512,97677,21518
293513,97677,32072
293514,97678,31921
293515,97678,28010
293516,97678,51957
293517,97678,23935
293518,97679,25352
293519,97679,22511
293520,97679,38492
293521,97679,26770
293522,97679,27488
293523,97680,53538
293524,97680,4765
293525,97681,5946
293526,97682,38010
293527,97682,151
293528,97682,16936
293529,97683,49002
293530,97683,18981
293531,97683,22663
293532,97683,36897
293533,97683,31793
293534,97684,40326
293535,97684,32003
293536,97684,28174
293537,97684,17995
293538,97684,48070
293539,97685,22375
293540,97685,41815
293541,97685,34317
293542,97686,13041
293543,97686,42713
293544,97686,43692
293545,97687,39404
293546,97687,6715
293547,97687,40309
293548,97687,38597
293549,97688,13813
293550,97688,1209
293551,97688,9932
293552,97688,57579
293553,97689,25253
293554,97689,57677
293555,97689,27784
293556,97690,29405
293557,97690,50281
293558,97690,45663
293559,97691,1884
293560,97691,28049
293561,97692,36857
293562,97692,57498
293563,97692,19877
293564,97693,57020
293565,97693,32845
293566,97693,20185
293567,97693,21459
293568,97694,33382
293569,97694,13382
293570,97695,36276
293571,97695,25917
293572,97696,1870
293573,97696,41397
293574,97697,24535
293575,97697,28398
293576,97697,10815
293577,97697,11562
293578,97698,16681
293579,97698,45480
293580,97699,43955
293581,97699,25871
293582,97699,23450
293583,97699,27140
293584,97700,10322
293585,97701,23177
293586,97701,11718
293587,97702,10710
293588,97703,6823
293589,97704,35528
293590,97704,34032
293591,97704,42646
293592,97704,47663
293593,97704,704
293594,97705,40032
293595,97705,54830
293596,97705,11693
293597,97706,1623
293598,97706,25654
293599,97706,25630
293600,97707,29638
293601,97707,2559
293602,97707,2161
293603,97708,2160
293604,97708,12799
293605,97708,56154
293606,97708,47319
293607,97709,47330
293608,97709,373
293609,97709,34899
293610,97709,11916
293611,97709,29425
293612,97710,20976
293613,97710,22600
293614,97710,16628
293615,97711,49646
293616,97711,31492
293617,97711,361
293618,97711,7931
293619,97712,36674
293620,97712,53832
293621,97712,50703
293622,97712,44843
293623,97712,59273
293624,97713,28244
293625,97713,52294
293626,97713,29039
293627,97713,5371
293628,97714,7435
293629,97714,31773
293630,97714,34432
293631,97715,23803
293632,97715,10931
293633,97716,56620
293634,97716,51622
293635,97716,24849
293636,97717,9169
293637,97717,58353
293638,97718,32316
293639,97718,31109
293640,97719,3234
293641,97719,7098
293642,97719,424
293643,97719,24935
293644,97719,37147
293645,97720,27976
293646,97721,19199
293647,97721,42186
293648,97722,38158
293649,97722,42851
293650,97722,7
293651,97722,32388
293652,97723,11274
293653,97723,13421
293654,97723,52757
293655,97723,4784
293656,97724,3830
293657,97724,17539
293658,97724,7926
293659,97724,20610
293660,97725,58772
293661,97725,5596
293662,97725,43904
293663,97725,50979
293664,97726,54007
293665,97726,6255
293666,97727,55285
293667,97727,37208
293668,97728,23149
293669,97728,21975
293670,97728,48029
293671,97729,4075
293672,97729,18720
293673,97729,48095
293674,97730,44457
293675,97730,49126
293676,97730,43827
293677,97731,23736
293678,97731,3220
293679,97731,14933
293680,97731,42549
293681,97732,57524
293682,97732,25691
293683,97732,10924
293684,97733,57357
293685,97733,3013
293686,97733,10125
293687,97733,24409
293688,97734,17297
293689,97734,59300
293690,97735,24559
293691,97735,31934
293692,97736,24349
293693,97736,27558
293694,97736,31060
293695,97736,15793
293696,97737,1758
293697,97737,20076
293698,97737,31126
293699,97737,41124
293700,97738,12638
293701,97738,9281
293702,97738,28939
293703,97738,47327
293704,97739,20298
293705,97739,1317
293706,97740,41745
293707,97740,14
293708,97740,55430
293709,97740,40686
293710,97741,25812
293711,97741,14149
293712,97741,8093
293713,97742,6951
293714,97742,4172
293715,97742,12539
293716,97743,21147
293717,97744,10493
293718,97745,41156
293719,97745,55962
293720,97746,35447
293721,97747,19183
293722,97747,1940
293723,97747,11547
293724,97747,9316
293725,97748,21345
293726,97748,47218
293727,97749,38132
293728,97749,5685
293729,97749,10480
293730,97750,49284
293731,97750,17740
293732,97750,4902
293733,97750,55924
293734,97751,476
293735,97751,23380
293736,97751,50205
293737,97751,51480
293738,97752,29820
293739,97753,855
293740,97753,51257
293741,97753,31998
293742,97753,30823
293743,97754,18459
293744,97754,53397
293745,97754,33683
293746,97754,33188
293747,97755,39981
293748,97756,31905
293749,97756,25682
293750,97757,24545
293751,97757,57015
