Unnamed: 0,ID_interwencji,ID_wyposazenia
81700,27068,23104
81701,27068,25410
81702,27069,29145
81703,27069,16792
81704,27069,7615
81705,27069,4443
81706,27070,21328
81707,27070,4286
81708,27070,2336
81709,27071,2270
81710,27071,1743
81711,27071,1105
81712,27072,10255
81713,27072,19172
81714,27072,4351
81715,27073,2285
81716,27073,2988
81717,27073,13938
81718,27073,8286
81719,27074,19555
81720,27074,12001
81721,27074,4753
81722,27074,4539
81723,27075,26909
81724,27076,749
81725,27076,10772
81726,27076,29334
81727,27076,24859
81728,27076,15370
81729,27077,17960
81730,27077,1527
81731,27078,5834
81732,27078,13270
81733,27078,19078
81734,27079,20325
81735,27080,21273
81736,27080,10093
81737,27080,3084
81738,27081,8160
81739,27081,27131
81740,27081,10868
81741,27081,1335
81742,27081,1738
81743,27082,7666
81744,27083,18168
81745,27083,3221
81746,27084,4822
81747,27084,29537
81748,27084,9221
81749,27085,16477
81750,27085,25885
81751,27085,10914
81752,27085,5207
81753,27085,29887
81754,27086,29994
81755,27086,16415
81756,27087,28950
81757,27088,5360
81758,27089,18202
81759,27090,22451
81760,27091,5416
81761,27091,6455
81762,27091,8342
81763,27092,16413
81764,27092,22198
81765,27092,14278
81766,27092,23992
81767,27093,13793
81768,27093,29563
81769,27093,11556
81770,27094,6654
81771,27094,19882
81772,27094,3471
81773,27094,12847
81774,27094,10454
81775,27095,15773
81776,27095,2710
81777,27096,3901
81778,27096,10438
81779,27096,22915
81780,27096,29267
81781,27096,8755
81782,27097,2299
81783,27097,9272
81784,27097,1342
81785,27098,14967
81786,27098,4972
81787,27098,10868
81788,27099,6055
81789,27099,9551
81790,27100,25615
81791,27100,22754
81792,27100,21054
81793,27101,24276
81794,27101,21953
81795,27101,26325
81796,27101,3057
81797,27101,6465
81798,27102,24140
81799,27102,12946
81800,27103,27978
81801,27103,25425
81802,27104,16418
81803,27104,4311
81804,27104,28750
81805,27104,27942
81806,27104,17727
81807,27105,18239
81808,27105,27172
81809,27105,29830
81810,27105,9155
81811,27105,26236
81812,27106,12420
81813,27106,28795
81814,27107,23434
81815,27108,23826
81816,27108,17125
81817,27109,4357
81818,27110,29670
81819,27110,29360
81820,27111,10076
81821,27111,358
81822,27111,574
81823,27111,21524
81824,27111,10868
81825,27112,19995
81826,27112,19780
81827,27112,1484
81828,27113,10752
81829,27114,7332
81830,27114,11263
81831,27114,23295
81832,27114,18804
81833,27115,22137
81834,27115,27384
81835,27115,28688
81836,27116,22968
81837,27116,10481
81838,27116,14976
81839,27116,3057
81840,27116,12412
81841,27117,16280
81842,27117,16495
81843,27118,27590
81844,27118,16293
81845,27118,15061
81846,27118,25135
81847,27119,20710
81848,27120,21817
81849,27120,22049
81850,27121,15138
81851,27121,12990
81852,27121,15042
81853,27121,11344
81854,27121,6480
81855,27122,12922
81856,27122,21116
81857,27122,24060
81858,27122,10713
81859,27123,14913
81860,27123,7629
81861,27123,8909
81862,27124,6048
81863,27124,10501
81864,27124,6209
81865,27124,28850
81866,27124,2439
81867,27125,29381
81868,27125,11629
81869,27125,9070
81870,27125,8439
81871,27126,8878
81872,27126,21564
81873,27126,14095
81874,27126,12361
81875,27126,20798
81876,27127,11578
81877,27127,25896
81878,27127,27176
81879,27127,12080
81880,27128,14847
81881,27128,17634
81882,27128,28888
81883,27128,12789
81884,27129,18999
81885,27129,26895
81886,27129,14499
81887,27130,12262
81888,27130,19947
81889,27130,27360
81890,27130,3307
81891,27130,28170
81892,27131,1447
81893,27131,16753
81894,27132,26342
81895,27132,11954
81896,27133,36
81897,27134,14537
81898,27134,9389
81899,27135,17110
81900,27135,20658
81901,27136,2397
81902,27136,8111
81903,27137,3623
81904,27137,11330
81905,27138,28115
81906,27138,1529
81907,27138,15236
81908,27139,4314
81909,27139,6168
81910,27139,12656
81911,27139,7270
81912,27140,27184
81913,27141,13663
81914,27142,13432
81915,27143,28238
81916,27143,11352
81917,27143,29676
81918,27144,24067
81919,27144,24304
81920,27144,13323
81921,27145,5754
81922,27145,12964
81923,27145,17057
81924,27146,3856
81925,27146,23226
81926,27146,14926
81927,27146,22320
81928,27147,23056
81929,27148,4788
81930,27148,23639
81931,27149,3956
81932,27149,1457
81933,27149,15611
81934,27149,930
81935,27149,23603
81936,27150,29036
81937,27150,10055
81938,27150,6179
81939,27151,16674
81940,27152,18215
81941,27152,3933
81942,27152,23362
81943,27152,14741
81944,27153,5646
81945,27153,11523
81946,27153,15153
81947,27153,8988
81948,27154,12090
81949,27154,237
81950,27154,6193
81951,27155,12752
81952,27156,21443
81953,27156,28316
81954,27156,7103
81955,27157,15744
81956,27157,16591
81957,27158,26992
81958,27159,1410
81959,27159,13078
81960,27160,16199
81961,27160,27352
81962,27160,22743
81963,27160,26351
81964,27161,373
81965,27161,28978
81966,27161,11055
81967,27162,11460
81968,27162,20678
81969,27162,8452
81970,27162,7588
81971,27163,27739
81972,27164,10025
81973,27164,19262
81974,27164,28164
81975,27164,22929
81976,27164,3791
81977,27165,13438
81978,27165,12554
81979,27165,6493
81980,27165,5190
81981,27165,28655
81982,27166,4514
81983,27166,15678
81984,27166,2036
81985,27166,9731
81986,27166,16657
81987,27167,25248
81988,27167,11877
81989,27168,15708
81990,27169,27468
81991,27169,11798
81992,27169,1963
81993,27169,16606
81994,27169,22238
81995,27170,9180
81996,27170,13927
81997,27170,15901
81998,27170,1238
81999,27170,9392
82000,27171,6138
82001,27171,10127
82002,27171,28113
82003,27172,10254
82004,27172,28619
82005,27173,15014
82006,27173,22634
82007,27173,26111
82008,27173,23286
82009,27173,13951
82010,27174,18015
82011,27174,25380
82012,27174,14904
82013,27174,24826
82014,27174,10866
82015,27175,21687
82016,27175,7666
82017,27175,22136
82018,27175,27490
82019,27176,12436
82020,27176,22052
82021,27176,22237
82022,27176,10555
82023,27176,16392
82024,27177,26044
82025,27177,17328
82026,27177,2432
82027,27177,4460
82028,27177,27683
82029,27178,4878
82030,27178,29166
82031,27178,17343
82032,27178,25705
82033,27178,27648
82034,27179,9590
82035,27180,21825
82036,27181,16938
82037,27181,15125
82038,27181,8386
82039,27182,13412
82040,27182,174
82041,27183,8228
82042,27184,10309
82043,27184,348
82044,27184,17379
82045,27184,7556
82046,27184,29822
82047,27185,24085
82048,27186,27095
82049,27187,12451
82050,27188,28672
82051,27188,9947
82052,27188,4826
82053,27188,17001
82054,27189,10286
82055,27189,13615
82056,27189,13698
82057,27189,15466
82058,27190,26086
82059,27190,24261
82060,27190,14945
82061,27190,7741
82062,27191,5965
82063,27192,26697
82064,27192,23550
82065,27193,25381
82066,27193,27110
82067,27193,28770
82068,27194,3401
82069,27195,5971
82070,27195,13439
82071,27195,14477
82072,27195,17600
82073,27195,22701
82074,27196,9703
82075,27197,20581
82076,27197,22234
82077,27197,21681
82078,27197,16870
82079,27197,11084
82080,27198,11914
82081,27198,15030
82082,27198,21323
82083,27198,15750
82084,27199,26831
82085,27199,25778
82086,27199,9475
82087,27199,8443
82088,27199,6490
82089,27200,25387
82090,27200,22950
82091,27200,24902
82092,27201,2532
82093,27201,16115
82094,27202,19698
82095,27203,6898
82096,27203,18027
82097,27203,16799
82098,27203,9352
82099,27204,9628
82100,27204,29595
82101,27204,2851
82102,27205,4916
82103,27206,14611
82104,27207,7678
82105,27207,23397
82106,27208,8468
82107,27208,2736
82108,27208,6605
82109,27208,19110
82110,27209,14812
82111,27210,11152
82112,27211,27298
82113,27212,29156
82114,27212,7800
82115,27212,22113
82116,27212,18644
82117,27213,5869
82118,27213,6896
82119,27213,12785
82120,27213,4836
82121,27214,5259
82122,27214,1681
82123,27214,25622
82124,27214,21188
82125,27214,23709
82126,27215,1087
82127,27215,11557
82128,27216,15006
82129,27217,29881
82130,27217,15154
82131,27217,11688
82132,27218,6582
82133,27218,21698
82134,27219,16835
82135,27220,28772
82136,27221,3670
82137,27221,3018
82138,27222,20958
82139,27222,22246
82140,27222,26267
82141,27223,7231
82142,27223,23046
82143,27224,22456
82144,27225,4922
82145,27225,20118
82146,27225,11091
82147,27225,26948
82148,27226,20854
82149,27226,15699
82150,27226,29488
82151,27226,9328
82152,27226,19358
82153,27227,7150
82154,27227,4037
82155,27227,26887
82156,27227,29342
82157,27228,21391
82158,27229,7371
82159,27229,7971
82160,27229,16425
82161,27229,26833
82162,27230,20653
82163,27231,12230
82164,27232,11775
82165,27232,16226
82166,27232,11703
82167,27232,29246
82168,27232,12732
82169,27233,9807
82170,27233,22460
82171,27233,16389
82172,27234,1451
82173,27234,13844
82174,27235,13270
82175,27235,13892
82176,27236,7232
82177,27236,26318
82178,27236,3167
82179,27237,13927
82180,27237,11061
82181,27237,3307
82182,27237,17362
82183,27238,13118
82184,27238,12559
82185,27238,12552
82186,27239,15063
82187,27239,13315
82188,27239,18391
82189,27239,27444
82190,27239,24128
82191,27240,16112
82192,27241,18503
82193,27242,14980
82194,27242,23864
82195,27243,23069
82196,27243,7734
82197,27244,4651
82198,27244,29383
82199,27244,11029
82200,27244,27746
82201,27245,8556
82202,27245,805
82203,27246,26725
82204,27246,4025
82205,27246,4638
82206,27246,10636
82207,27247,12247
82208,27247,20616
82209,27247,4661
82210,27247,10379
82211,27247,1509
82212,27248,24175
82213,27249,13368
82214,27249,14044
82215,27249,22115
82216,27249,24529
82217,27249,19557
82218,27250,9418
82219,27251,6182
82220,27252,9161
82221,27252,18071
82222,27252,7640
82223,27252,617
82224,27252,5651
82225,27253,3949
82226,27253,4062
82227,27253,13394
82228,27253,12532
82229,27253,12121
82230,27254,4980
82231,27254,683
82232,27254,12920
82233,27254,24169
82234,27255,25250
82235,27255,1645
82236,27256,24924
82237,27257,8137
82238,27258,23501
82239,27258,25103
82240,27258,26937
82241,27258,11311
82242,27258,24245
82243,27259,23715
82244,27259,12230
82245,27259,24920
82246,27259,22958
82247,27259,27120
82248,27260,16603
82249,27260,17718
82250,27260,22097
82251,27260,17734
82252,27260,26259
82253,27261,15366
82254,27262,7244
82255,27262,27369
82256,27262,3
82257,27262,28698
82258,27262,24607
82259,27263,23885
82260,27263,29128
82261,27263,15033
82262,27263,19575
82263,27264,10238
82264,27265,24809
82265,27266,20341
82266,27266,14764
82267,27266,22991
82268,27266,21415
82269,27267,17668
82270,27268,29559
82271,27268,28958
82272,27268,6283
82273,27268,7969
82274,27269,25917
82275,27269,19657
82276,27269,14521
82277,27269,20080
82278,27269,3008
82279,27270,1620
82280,27270,3815
82281,27271,4314
82282,27271,9872
82283,27271,783
82284,27272,7227
82285,27273,5528
82286,27273,9389
82287,27273,25072
82288,27274,28702
82289,27274,11458
82290,27274,7555
82291,27274,17271
82292,27275,29485
82293,27275,11794
82294,27275,16008
82295,27275,28175
82296,27276,11181
82297,27276,16821
82298,27276,15780
82299,27276,10692
82300,27276,23395
82301,27277,12071
82302,27277,7026
82303,27278,12028
82304,27278,13739
82305,27278,19274
82306,27278,4774
82307,27278,1774
82308,27279,186
82309,27279,12112
82310,27279,29158
82311,27279,9870
82312,27279,25326
82313,27280,495
82314,27280,29487
82315,27280,28676
82316,27281,23689
82317,27282,2214
82318,27282,12223
82319,27282,19672
82320,27283,8128
82321,27283,16145
82322,27283,16859
82323,27284,6651
82324,27284,24297
82325,27284,4037
82326,27284,15794
82327,27284,475
82328,27285,24951
82329,27286,19211
82330,27286,7454
82331,27286,28277
82332,27286,15744
82333,27286,27254
82334,27287,28935
82335,27287,4842
82336,27287,25863
82337,27287,10569
82338,27288,17092
82339,27288,15728
82340,27288,4065
82341,27289,19438
82342,27289,22740
82343,27289,23414
82344,27289,20476
82345,27289,1591
82346,27290,17635
82347,27290,29387
82348,27291,22742
82349,27292,20434
82350,27292,21313
82351,27292,1178
82352,27292,25270
82353,27292,17960
82354,27293,101
82355,27293,18218
82356,27293,3473
82357,27293,12874
82358,27293,5341
82359,27294,25684
82360,27295,1121
82361,27295,6887
82362,27295,29127
82363,27295,16463
82364,27295,5101
82365,27296,25316
82366,27296,20705
82367,27296,8360
82368,27297,25466
82369,27297,20596
82370,27297,19642
82371,27297,2397
82372,27297,8478
82373,27298,22326
82374,27298,21627
82375,27299,7584
82376,27300,27537
82377,27300,5465
82378,27300,17742
82379,27301,3697
82380,27301,9579
82381,27301,2292
82382,27302,2663
82383,27303,2797
82384,27303,18505
82385,27304,7019
82386,27305,18547
82387,27306,29950
82388,27306,23316
82389,27306,15875
82390,27306,9783
82391,27306,12031
82392,27307,14052
82393,27307,24482
82394,27308,10804
82395,27309,16095
82396,27309,11126
82397,27309,27757
82398,27310,28579
82399,27310,11948
82400,27310,6991
82401,27310,14085
82402,27310,27732
82403,27311,9983
82404,27312,19062
82405,27312,26093
82406,27312,24838
82407,27313,4879
82408,27314,12372
82409,27315,25035
82410,27315,8081
82411,27316,12593
82412,27316,5657
82413,27316,7720
82414,27317,12227
82415,27318,12972
82416,27318,4488
82417,27318,163
82418,27318,678
82419,27319,612
82420,27319,21202
82421,27320,2609
82422,27320,10182
82423,27320,27808
82424,27320,14967
82425,27321,25456
82426,27321,15773
82427,27321,20495
82428,27321,17058
82429,27321,7238
82430,27322,5832
82431,27322,25000
82432,27322,29260
82433,27323,6181
82434,27324,7351
82435,27325,11706
82436,27325,26226
82437,27325,14564
82438,27325,13492
82439,27326,25467
82440,27326,5969
82441,27326,1531
82442,27327,21433
82443,27327,12681
82444,27327,6792
82445,27327,23701
82446,27327,11475
82447,27328,19511
82448,27329,18742
82449,27329,2815
82450,27329,2871
82451,27330,11011
82452,27330,26347
82453,27330,801
82454,27331,1417
82455,27331,7005
82456,27331,14780
82457,27332,29541
82458,27332,21164
82459,27332,29487
82460,27333,287
82461,27333,14188
82462,27333,1944
82463,27334,29475
82464,27334,15455
82465,27334,65
82466,27334,23711
82467,27334,13360
82468,27335,2760
82469,27335,3022
82470,27335,9042
82471,27335,12542
82472,27336,8318
82473,27336,18371
82474,27336,23065
82475,27336,25460
82476,27337,15525
82477,27337,15804
82478,27337,14928
82479,27338,10639
82480,27338,846
82481,27338,15234
82482,27338,13511
82483,27339,10011
82484,27339,13963
82485,27339,1850
82486,27340,20907
82487,27340,19784
82488,27340,21592
82489,27341,2473
82490,27341,26308
82491,27342,24911
82492,27342,28416
82493,27342,13958
82494,27342,23994
82495,27343,14632
82496,27343,18997
82497,27344,2745
82498,27345,17612
82499,27345,16773
82500,27345,28847
82501,27345,23865
82502,27345,24986
82503,27346,26669
82504,27347,17354
82505,27348,2695
82506,27348,10826
82507,27349,9266
82508,27349,25947
82509,27349,10594
82510,27349,26830
82511,27350,27495
82512,27350,3799
82513,27350,13286
82514,27351,19728
82515,27351,18840
82516,27351,18208
82517,27352,27590
82518,27352,14394
82519,27352,2685
82520,27352,630
82521,27353,495
82522,27353,8267
82523,27354,28394
82524,27354,19677
82525,27355,8530
82526,27355,20781
82527,27355,15778
82528,27356,12901
82529,27357,22447
82530,27357,24213
82531,27358,9000
82532,27358,12135
82533,27359,9498
82534,27359,7193
82535,27360,2123
82536,27361,21063
82537,27361,5362
82538,27362,13306
82539,27363,16363
82540,27363,28562
82541,27363,10834
82542,27363,12141
82543,27363,23324
82544,27364,6992
82545,27364,223
82546,27364,14487
82547,27364,8392
82548,27365,25053
82549,27365,20752
82550,27365,17178
82551,27366,13907
82552,27366,10491
82553,27366,1336
82554,27366,23796
82555,27366,13621
82556,27367,19226
82557,27368,13567
82558,27368,11645
82559,27368,7444
82560,27368,19491
82561,27368,28542
82562,27369,8078
82563,27369,25484
82564,27369,27756
82565,27369,4170
82566,27370,12563
82567,27371,12473
82568,27371,11679
82569,27372,6567
82570,27372,17472
82571,27372,3122
82572,27372,21594
82573,27372,4942
82574,27373,25975
82575,27373,28294
82576,27373,18634
82577,27374,15816
82578,27374,20516
82579,27375,3611
82580,27375,13083
82581,27375,22479
82582,27376,9014
82583,27376,12974
82584,27376,5243
82585,27376,17593
82586,27376,490
82587,27377,23185
82588,27377,21558
82589,27377,12932
82590,27378,7032
82591,27378,18091
82592,27378,14508
82593,27378,4037
82594,27378,11469
82595,27379,23541
82596,27380,28247
82597,27380,9310
82598,27380,13776
82599,27380,465
82600,27381,13812
82601,27381,25056
82602,27382,28720
82603,27382,18847
82604,27383,2034
82605,27383,7918
82606,27383,24846
82607,27384,15489
82608,27385,19086
82609,27385,3854
82610,27385,21887
82611,27386,1626
82612,27386,14874
82613,27387,24376
82614,27387,18108
82615,27387,3503
82616,27387,22483
82617,27387,551
82618,27388,21263
82619,27388,28775
82620,27388,28500
82621,27389,7472
82622,27389,28371
82623,27389,22135
82624,27389,16031
82625,27389,16667
82626,27390,17283
82627,27390,27458
82628,27390,8752
82629,27391,9988
82630,27392,21938
82631,27392,4676
82632,27392,6367
82633,27392,29190
82634,27392,18826
82635,27393,10668
82636,27393,14716
82637,27393,2074
82638,27393,20608
82639,27393,5378
82640,27394,19592
82641,27395,10244
82642,27395,21917
82643,27396,27961
82644,27396,16135
82645,27397,29269
82646,27398,15271
82647,27398,19326
82648,27398,24225
82649,27398,14560
82650,27399,14522
82651,27399,22424
82652,27400,23600
82653,27400,19330
82654,27400,24058
82655,27400,24648
82656,27400,18913
82657,27401,19991
82658,27402,22183
82659,27402,2782
82660,27403,24822
82661,27403,29436
82662,27404,4494
82663,27404,25959
82664,27405,20204
82665,27405,11490
82666,27405,7636
82667,27406,26594
82668,27406,28188
82669,27406,17313
82670,27406,19496
82671,27407,15612
82672,27407,20712
82673,27407,8684
82674,27407,5199
82675,27408,11785
82676,27408,26054
82677,27408,5139
82678,27409,11990
82679,27409,26518
82680,27409,7868
82681,27409,16010
82682,27410,28729
82683,27410,18780
82684,27410,125
82685,27410,5948
82686,27410,6654
82687,27411,20424
82688,27411,9855
82689,27411,4257
82690,27411,24672
82691,27412,18421
82692,27412,11343
82693,27412,11351
82694,27412,14656
82695,27413,2473
82696,27413,27379
82697,27413,2748
82698,27413,17260
82699,27413,1874
82700,27414,5340
82701,27414,21499
82702,27414,12796
82703,27415,25464
82704,27415,3400
82705,27415,18947
82706,27416,6687
82707,27416,872
82708,27416,15396
82709,27416,8458
82710,27417,27175
82711,27417,22620
82712,27417,4095
82713,27418,7961
82714,27418,22435
82715,27418,19897
82716,27418,23612
82717,27419,12913
82718,27419,25626
82719,27419,8255
82720,27419,13455
82721,27419,6398
82722,27420,27448
82723,27420,3148
82724,27421,29135
82725,27421,27019
82726,27421,4284
82727,27422,21703
82728,27423,10487
82729,27423,9188
82730,27423,15829
82731,27423,1185
82732,27424,18773
82733,27424,18257
82734,27424,16590
82735,27424,10579
82736,27424,22153
82737,27425,842
82738,27425,10669
82739,27425,26890
82740,27425,27175
82741,27426,22598
82742,27426,10301
82743,27426,28161
82744,27427,21443
82745,27427,7275
82746,27427,2586
82747,27427,7246
82748,27428,18647
82749,27428,26818
82750,27428,2163
82751,27428,3893
82752,27429,19992
82753,27430,17450
82754,27430,9831
82755,27430,14964
82756,27430,23324
82757,27430,24574
82758,27431,17016
82759,27431,27855
82760,27431,4025
82761,27431,14741
82762,27432,10839
82763,27433,28810
82764,27433,8374
82765,27433,9380
82766,27434,26919
82767,27434,5857
82768,27434,548
82769,27434,6985
82770,27435,7496
82771,27436,4374
82772,27436,3222
82773,27436,29473
82774,27436,10984
82775,27437,10899
82776,27437,13522
82777,27438,28950
82778,27439,23576
82779,27439,11678
82780,27439,14958
82781,27439,12811
82782,27439,1569
82783,27440,27196
82784,27440,23013
82785,27441,12995
82786,27441,20003
82787,27441,10801
82788,27442,28796
82789,27442,4294
82790,27443,29181
82791,27443,6738
82792,27444,6770
82793,27445,21278
82794,27446,11832
82795,27446,26165
82796,27446,19090
82797,27447,533
82798,27448,10907
82799,27448,1027
82800,27448,28379
82801,27448,18333
82802,27448,5597
82803,27449,14870
82804,27449,14678
82805,27449,1601
82806,27449,7708
82807,27450,13313
82808,27450,10917
82809,27450,18629
82810,27450,4316
82811,27451,3845
82812,27451,5342
82813,27451,7641
82814,27451,15955
82815,27451,20680
82816,27452,19414
82817,27452,12386
82818,27453,28996
82819,27453,13096
82820,27453,1411
82821,27453,26361
82822,27453,20415
82823,27454,21531
82824,27455,25031
82825,27455,18439
82826,27455,6521
82827,27456,12192
82828,27457,13438
82829,27458,4466
82830,27458,19929
82831,27459,11903
82832,27460,22349
82833,27460,14435
82834,27460,255
82835,27460,20850
82836,27460,8856
82837,27461,2706
82838,27461,19240
82839,27462,29269
82840,27462,6076
82841,27462,12212
82842,27462,24828
82843,27463,28916
82844,27464,2458
82845,27464,3287
82846,27464,4380
82847,27464,15576
82848,27464,19037
82849,27465,19970
82850,27465,9920
82851,27466,4377
82852,27466,15149
82853,27467,20431
82854,27467,16888
82855,27468,25906
82856,27468,6980
82857,27468,25009
82858,27468,15690
82859,27468,26578
82860,27469,18663
82861,27469,268
82862,27469,5339
82863,27469,13611
82864,27470,15403
82865,27470,19727
82866,27470,8939
82867,27470,6521
82868,27470,18684
82869,27471,29421
82870,27471,9346
82871,27472,8555
82872,27472,883
82873,27472,18470
82874,27473,22763
82875,27473,12987
82876,27474,5217
82877,27475,9591
82878,27475,73
82879,27476,12486
82880,27477,24768
82881,27477,11487
82882,27477,14583
82883,27478,23359
82884,27478,5385
82885,27478,25477
82886,27479,24668
82887,27479,28307
82888,27479,11394
82889,27479,7448
82890,27479,527
82891,27480,746
82892,27480,10939
82893,27480,28079
82894,27480,3340
82895,27480,16987
82896,27481,15169
82897,27481,3028
82898,27481,24750
82899,27481,4938
82900,27482,7626
82901,27482,2064
82902,27482,29236
82903,27482,11044
82904,27483,24556
82905,27483,27321
82906,27483,24342
82907,27484,17162
82908,27485,5608
82909,27485,10722
82910,27485,15120
82911,27486,25860
82912,27487,6992
82913,27488,13882
82914,27488,18216
82915,27488,4576
82916,27488,10527
82917,27489,11203
82918,27489,14996
82919,27489,10682
82920,27490,8434
82921,27490,9118
82922,27490,8080
82923,27490,7708
82924,27490,11779
82925,27491,2523
82926,27491,23249
82927,27491,1657
82928,27491,15113
82929,27491,21649
82930,27492,18382
82931,27493,29626
82932,27494,16941
82933,27494,7647
82934,27494,25339
82935,27494,22282
82936,27494,18860
82937,27495,4725
82938,27495,9131
82939,27495,19013
82940,27496,13968
82941,27497,4685
82942,27497,1292
82943,27497,6402
82944,27497,16651
82945,27497,4254
82946,27498,18621
82947,27498,2008
82948,27498,12317
82949,27498,748
82950,27498,15260
82951,27499,22196
82952,27499,16761
82953,27500,19567
82954,27500,3730
82955,27500,28028
82956,27500,6338
82957,27501,24100
82958,27501,3827
82959,27501,27408
82960,27501,7182
82961,27502,10534
82962,27502,22385
82963,27502,15518
82964,27502,86
82965,27503,8020
82966,27504,13884
82967,27504,26685
82968,27504,22693
82969,27504,10780
82970,27504,12215
82971,27505,27197
82972,27505,10770
82973,27506,1572
82974,27506,11423
82975,27506,26566
82976,27507,8598
82977,27507,28008
82978,27507,10512
82979,27507,22205
82980,27508,5348
82981,27508,23570
82982,27508,3733
82983,27509,11785
82984,27509,12186
82985,27509,3925
82986,27509,13790
82987,27509,18936
82988,27510,10670
82989,27510,6459
82990,27510,24374
82991,27510,13399
82992,27511,26703
82993,27511,1649
82994,27512,12214
82995,27513,21190
82996,27513,8325
82997,27513,11270
82998,27514,1485
82999,27514,8433
83000,27514,21562
83001,27515,26329
83002,27515,9012
83003,27515,9942
83004,27515,22735
83005,27516,18471
83006,27516,17304
83007,27517,5269
83008,27517,19646
83009,27517,20493
83010,27517,13056
83011,27518,19464
83012,27518,13323
83013,27518,9395
83014,27518,14482
83015,27519,24548
83016,27519,16354
83017,27519,2086
83018,27519,27069
83019,27520,12003
83020,27520,26732
83021,27520,16344
83022,27520,12543
83023,27520,9290
83024,27521,20362
83025,27521,16777
83026,27521,14078
83027,27522,28285
83028,27522,3253
83029,27523,21834
83030,27523,29530
83031,27523,901
83032,27523,7403
83033,27523,29159
83034,27524,19128
83035,27524,9132
83036,27524,20330
83037,27524,11124
83038,27524,12457
83039,27525,27650
83040,27526,10756
83041,27526,6274
83042,27526,15021
83043,27526,29708
83044,27526,25903
83045,27527,6277
83046,27528,21869
83047,27528,7840
83048,27528,29593
83049,27528,21611
83050,27529,7998
83051,27529,2905
83052,27529,15547
83053,27529,19932
83054,27529,10196
83055,27530,24049
83056,27530,4813
83057,27530,12116
83058,27530,15102
83059,27530,14464
83060,27531,20921
83061,27531,4491
83062,27531,23434
83063,27532,24485
83064,27532,19946
83065,27532,24293
83066,27533,12323
83067,27533,24790
83068,27533,10410
83069,27534,17299
83070,27535,25211
83071,27535,8019
83072,27535,1970
83073,27536,4929
83074,27537,15905
83075,27537,26215
83076,27537,20893
83077,27538,1813
83078,27539,3235
83079,27539,22048
83080,27540,20321
83081,27540,11306
83082,27540,12949
83083,27541,18691
83084,27541,1272
83085,27541,28062
83086,27542,3446
83087,27542,15349
83088,27542,25979
83089,27542,15704
83090,27543,7974
83091,27543,11959
83092,27543,16208
83093,27543,20000
83094,27543,3270
83095,27544,20398
83096,27544,19299
83097,27545,17546
83098,27546,21998
83099,27547,8419
83100,27547,9490
83101,27548,24549
83102,27548,10412
83103,27548,18024
83104,27548,3535
83105,27548,5664
83106,27549,7747
83107,27549,8670
83108,27549,286
83109,27550,20835
83110,27550,14125
83111,27550,23865
83112,27551,9656
83113,27552,26483
83114,27552,23767
83115,27553,14772
83116,27554,26265
83117,27554,11371
83118,27554,13317
83119,27555,14293
83120,27555,1658
83121,27555,17573
83122,27555,6079
83123,27555,26624
83124,27556,29017
83125,27557,5500
83126,27557,4139
83127,27558,14651
83128,27558,9018
83129,27558,9414
83130,27559,25074
83131,27559,27745
83132,27559,5344
83133,27559,10585
83134,27559,25205
83135,27560,8708
83136,27560,26378
83137,27560,24450
83138,27561,20997
83139,27561,16228
83140,27561,3267
83141,27561,9798
83142,27561,28937
83143,27562,2409
83144,27562,11022
83145,27562,12574
83146,27563,24907
83147,27563,23141
83148,27563,12490
83149,27563,27040
83150,27563,21508
83151,27564,10960
83152,27564,18374
83153,27564,3942
83154,27565,8412
83155,27565,9709
83156,27565,8185
83157,27566,732
83158,27566,1275
83159,27566,10042
83160,27567,23901
83161,27567,21952
83162,27567,11
83163,27567,11726
83164,27567,3436
83165,27568,2217
83166,27568,12489
83167,27568,25870
83168,27568,15326
83169,27569,14853
83170,27570,23944
83171,27571,25316
83172,27571,17621
83173,27572,21401
83174,27572,1350
83175,27573,1224
83176,27573,6677
83177,27573,1811
83178,27573,875
83179,27573,26287
83180,27574,27711
83181,27574,15296
83182,27574,18283
83183,27574,29542
83184,27575,23577
83185,27575,13361
83186,27575,16860
83187,27576,13032
83188,27576,7743
83189,27576,18040
83190,27577,12262
83191,27577,9004
83192,27577,29225
83193,27578,22156
83194,27578,12627
83195,27578,15492
83196,27578,28432
83197,27579,17987
83198,27579,26695
83199,27579,16638
83200,27579,3133
83201,27580,6719
83202,27580,13242
83203,27580,11549
83204,27581,9293
83205,27581,14990
83206,27581,3392
83207,27581,3158
83208,27581,27868
83209,27582,20679
83210,27582,24043
83211,27582,9416
83212,27582,20928
83213,27582,21268
83214,27583,13367
83215,27583,14740
83216,27583,22151
83217,27584,6370
83218,27584,20199
83219,27584,14806
83220,27584,4068
83221,27585,23653
83222,27585,15612
83223,27585,747
83224,27585,3139
83225,27585,13083
83226,27586,26303
83227,27586,27799
83228,27586,3181
83229,27586,2050
83230,27586,19515
83231,27587,4595
83232,27587,21718
83233,27587,6400
83234,27587,25332
83235,27587,22302
83236,27588,7006
83237,27588,27804
83238,27589,20923
83239,27589,20504
83240,27589,6299
83241,27589,23742
83242,27590,21207
83243,27590,17827
83244,27590,6886
83245,27591,23550
83246,27592,5058
83247,27592,10533
83248,27592,9710
83249,27592,2975
83250,27592,20694
83251,27593,3432
83252,27593,8085
83253,27593,25023
83254,27593,27424
83255,27593,13139
83256,27594,4081
83257,27595,12383
