ID_interwencji,ID_wyposazenia
22227,12711
22228,29371
22228,20331
22228,6936
22228,8572
22229,16090
22229,27109
22229,26073
22229,14200
22230,13457
22230,14820
22230,22153
22230,7373
22231,22829
22231,27171
22232,16063
22232,19651
22232,19784
22232,12586
22233,29307
22233,7840
22233,9698
22233,24878
22233,59
22234,942
22234,18030
22234,28637
22234,28349
22234,10761
22235,14300
22235,4850
22236,5705
22236,12614
22236,18822
22236,8580
22237,21035
22237,18393
22237,17974
22237,4712
22238,8578
22238,15438
22238,9684
22238,28748
22238,5941
22239,10818
22239,18627
22239,16727
22240,15129
22240,22474
22240,11961
22240,12773
22241,20930
22242,29934
22242,19279
22243,13699
22243,15735
22244,26135
22244,25417
22244,9304
22244,9229
22245,5836
22246,5247
22246,2811
22246,22292
22247,22325
22247,25561
22247,17837
22247,9062
22248,4007
22248,18928
22248,15667
22249,5018
22249,1861
22250,29467
22250,2911
22250,23868
22251,9248
22251,10021
22251,21777
22251,11985
22251,21819
22252,14566
22252,20467
22252,24641
22253,26624
22254,8656
22254,24741
22254,27487
22254,912
22254,1929
22255,25910
22255,6823
22256,3479
22256,25692
22256,9176
22256,1887
22257,26520
22257,16836
22258,2310
22258,26180
22258,17021
22258,14514
22259,19226
22259,17978
22259,4488
22259,29261
22259,9737
22260,476
22260,21643
22260,17400
22260,27133
22261,24181
22261,8588
22261,6566
22262,1429
22263,22723
22263,19712
22264,24965
22264,15214
22264,12791
22264,18236
22264,19563
22265,25287
22265,3164
22265,8147
22266,5733
22266,29054
22266,17988
22266,28696
22267,10761
22268,26148
22268,2533
22268,7389
22268,28691
22268,25698
22269,8769
22269,12523
22269,9283
22269,27159
22269,18957
22270,23701
22270,2896
22270,19740
22271,27014
22271,24046
22271,26115
22272,12755
22272,22701
22272,7927
22273,22185
22274,6037
22274,18543
22274,29963
22274,11564
22275,16045
22275,11278
22276,3517
22276,23729
22277,27485
22277,20900
22278,17532
22279,9123
22279,20657
22279,15604
22280,8214
22280,6843
22280,18328
22280,8172
22281,17330
22281,25537
22281,21039
22281,20396
22281,13560
22282,23995
22282,29434
22282,21221
22282,9076
22282,15421
22283,8905
22283,7712
22283,28379
22283,17690
22283,22184
22284,10348
22284,18520
22285,26814
22285,13113
22286,8792
22286,10289
22287,10699
22287,1440
22288,14942
22288,29222
22289,3650
22289,9455
22289,28643
22289,6417
22290,2171
22290,11528
22291,1884
22291,9884
22291,26360
22291,19288
22292,1481
22293,13998
22293,4193
22293,13076
22294,26972
22294,21258
22294,19056
22295,18816
22296,16212
22296,26442
22296,14973
22296,5321
22297,18132
22297,17166
22297,22326
22298,1360
22298,22147
22299,18207
22299,3519
22300,29469
22300,24574
22301,701
22302,23444
22302,1520
22303,26867
22304,28315
22304,11280
22304,1495
22304,29523
22304,10989
22305,16711
22305,28574
22305,20901
22306,8609
22306,9556
22306,16657
22306,5977
22306,24808
22307,3495
22307,178
22307,3693
22307,17044
22307,25901
22308,192
22308,25569
22308,1328
22308,19345
22309,17601
22309,27768
22309,24411
22310,23950
22310,22041
22310,15913
22311,27158
22311,27344
22311,17503
22312,10639
22312,20750
22313,22574
22313,7296
22313,16724
22313,12956
22314,4277
22314,14785
22314,12882
22315,9349
22315,20683
22315,4185
22316,20588
22316,14996
22316,3038
22316,6707
22316,27201
22317,22202
22317,19637
22317,14716
22317,17291
22317,22003
22318,29480
22318,25154
22319,26373
22319,16129
22320,12026
22320,15825
22320,14374
22321,8283
22321,4625
22321,20521
22321,18473
22321,6679
22322,17040
22322,2726
22322,17999
22323,24795
22323,26095
22323,4525
22323,10386
22323,27847
22324,14374
22325,22783
22325,13485
22325,15002
22326,16868
22326,28382
22327,14315
22327,28633
22327,24161
22327,13049
22327,4497
22328,11360
22328,4754
22328,7833
22328,13113
22329,25092
22329,14896
22329,21002
22329,8127
22329,9207
22330,23242
22331,27282
22331,2554
22332,15162
22332,14145
22332,29752
22333,25543
22333,4427
22334,6088
22334,16733
22334,15118
22335,818
22336,12529
22336,6096
22336,29611
22337,18306
22338,5330
22338,2877
22338,17018
22339,418
22339,19262
22339,18451
22340,9094
22340,10609
22340,335
22340,28024
22340,10513
22341,13972
22342,10313
22342,28881
22342,24960
22342,22601
22343,23748
22343,10597
22343,25686
22344,21677
22344,1192
22344,1487
22344,12345
22344,8150
22345,362
22345,11690
22345,9529
22345,20415
22345,9159
22346,9120
22346,15790
22346,11983
22346,27916
22346,21172
22347,28955
22347,5287
22347,8132
22347,4152
22347,4662
22348,7196
22348,18641
22349,3313
22350,12767
22350,20847
22350,22298
22351,19209
22351,7644
22351,21995
22351,16815
22351,4750
22352,4138
22352,7727
22353,5472
22353,4937
22354,885
22355,16225
22355,22218
22355,2038
22355,48
22355,6636
22356,8634
22357,13986
22357,23036
22358,6855
22359,11237
22359,15754
22359,1052
22359,29973
22359,22868
22360,13678
22361,19811
22361,18128
22361,22972
22361,12505
22361,8505
22362,4464
22362,29476
22362,21930
22362,3874
22362,27327
22363,24666
22364,3580
22364,19452
22364,7723
22364,7976
22365,6746
22365,13907
22365,4589
22365,13427
22366,4169
22366,26351
22366,139
22366,7159
22366,9086
22367,5978
22368,4202
22368,21932
22368,7927
22369,13398
22369,27418
22370,13604
22371,4232
22372,1331
22372,22843
22373,23441
22373,2956
22373,15896
22374,9471
22374,4828
22374,26737
22375,1550
22375,22084
22375,5719
22376,9373
22377,15917
22378,11342
22378,13209
22378,16674
22378,20112
22378,472
22379,3140
22380,16500
22380,28571
22381,17456
22381,6222
22381,29228
22382,1313
22382,28645
22382,24765
22383,15128
22383,5955
22383,12664
22384,24774
22384,29770
22384,22700
22384,28634
22385,5232
22385,4338
22385,5595
22385,28785
22386,7139
22386,7778
22386,21346
22387,5916
22387,20229
22387,2485
22387,25908
22388,18437
22388,138
22389,25799
22389,20594
22389,1372
22389,11030
22389,2528
22390,24344
22390,17947
22390,2105
22391,5842
22392,3498
22392,5342
22392,5300
22392,3467
22392,25183
22393,14867
22393,12507
22393,26822
22393,23494
22394,13531
22394,8422
22395,29846
22395,8151
22395,15928
22395,25385
22395,15586
22396,5231
22396,25331
22396,29929
22396,22511
22396,22717
22397,9523
22397,17508
22397,20151
22397,14509
22397,7384
22398,26441
22398,21476
22398,29909
22398,16737
22399,25344
22399,15404
22399,11263
22400,16746
22401,10620
22401,11753
22402,16348
22402,7741
22403,28794
22403,20717
22404,4029
22404,26414
22404,11454
22405,8746
22405,12389
22405,29954
22405,26200
22405,6841
22406,20283
22406,12732
22407,26732
22407,13642
22407,5228
22408,11189
22408,17900
22409,1042
22409,10975
22409,21758
22410,5890
22410,14580
22410,16466
22410,6969
22411,12209
22411,29996
22412,8349
22412,20197
22412,917
22412,15362
22413,24228
22413,3573
22413,8544
22413,20828
22413,27386
22414,3133
22414,29818
22414,7547
22414,16251
22414,6799
22415,28529
22415,15429
22415,1851
22415,12260
22416,3275
22416,24448
22416,16458
22416,4874
22416,3951
22417,29078
22418,26836
22418,17833
22418,8406
22419,5333
22420,10773
22420,24069
22420,22563
22420,20253
22420,5677
22421,6239
22421,16319
22421,18127
22422,13561
22423,6862
22423,1523
22423,13156
22423,12435
22424,22522
22424,1305
22424,10112
22425,14604
22425,11935
22425,26810
22425,13771
22425,13979
22426,4907
22426,29872
22426,1718
22426,13859
22427,9127
22427,14464
22427,9805
22427,22061
22427,18823
22428,1540
22428,19054
22429,11439
22430,17834
22430,6980
22430,4090
22430,5185
22430,3671
22431,21339
22431,19470
22431,28431
22431,24210
22431,12351
22432,19842
22433,8434
22433,1050
22433,4969
22434,11100
22435,317
22435,10654
22435,22721
22435,2698
22436,20318
22436,11600
22436,27922
22437,26154
22438,13212
22438,16137
22438,16908
22439,21039
22439,12421
22439,10146
22439,22635
22440,682
22440,8672
22440,14338
22441,25118
22441,24302
22441,8114
22441,20921
22441,4929
22442,21339
22442,14655
22443,29299
22443,24220
22443,20232
22443,9856
22443,7522
22444,28670
22444,753
22444,8969
22445,22481
22445,10618
22445,28083
22446,8885
22446,6337
22446,6000
22446,24751
22447,12660
22447,26154
22447,22162
22447,13514
22448,16766
22448,3776
22448,6318
22448,14655
22448,8377
22449,21121
22449,16154
22449,1248
22449,18635
22450,11221
22451,19043
22451,5181
22451,25566
22451,9867
22451,19559
22452,10778
22452,5724
22452,2900
22452,4981
22452,25002
22453,16085
22453,7218
22454,19436
22454,18119
22454,12201
22455,29722
22455,21795
22455,7326
22455,16241
22456,3328
22456,12369
22456,4525
22456,19347
22457,2023
22458,3555
22458,23747
22458,8110
22458,24510
22459,4449
22459,16967
22459,2336
22459,8268
22459,29874
22460,17701
22460,27998
22461,14996
22461,795
22461,21688
22461,14244
22462,21509
22462,15291
22462,5852
22462,11095
22463,1750
22463,1717
22463,29559
22463,27106
22463,24465
22464,26561
22464,27282
22464,8729
22464,9973
22464,27702
22465,5354
22465,20661
22465,4998
22466,29745
22466,6572
22466,24814
22466,10216
22466,14288
22467,12317
22467,1794
22467,22874
22467,2621
22468,13930
22468,20785
22469,7784
22469,8076
22469,21098
22469,24081
22470,11715
22470,21481
22470,2187
22470,23896
22471,18643
22472,28548
22472,12093
22472,12615
22473,16521
22473,13651
22474,15679
22474,11083
22474,10512
22474,28976
22474,11100
22475,27738
22475,26106
22476,17700
22476,10727
22476,13921
22476,6124
22476,18884
22477,16763
22477,28688
22477,926
22477,9475
22477,18990
22478,28457
22478,28869
22478,16273
22478,23248
22478,17561
22479,9526
22479,6514
22479,6144
22479,11545
22480,19028
22481,22093
22481,19522
22481,13788
22482,29551
22482,17306
22483,10388
22483,1507
22483,28950
22484,1917
22484,23872
22485,20973
22485,12871
22485,16379
22485,27420
22486,3776
22486,17253
22486,17262
22487,5971
22488,14348
22489,269
22489,25188
22490,25281
22490,6693
22490,22636
22490,8061
22491,24872
22492,3946
22493,6085
22493,6668
22494,23020
22494,2837
22495,7134
22495,14851
22496,17817
22496,4975
22496,13376
22496,7882
22497,26844
22498,25201
22498,15599
22498,19712
22499,18816
22499,20122
22499,25656
22499,19775
22500,8197
22500,8466
22500,9171
22501,29047
22501,26018
22502,24617
22502,14372
22502,1754
22502,25038
22502,25141
22503,10041
22503,24699
22503,26175
22503,22380
22503,28910
22504,5966
22504,676
22504,1526
22505,2646
22505,9489
22506,7622
22507,2164
22507,6773
22507,8728
22508,23028
22509,3315
22510,29214
22510,2701
22511,17039
22512,3914
22512,13799
22512,8247
22512,3479
22512,18188
22513,10444
22513,11242
22514,12143
22514,1884
22514,24077
22514,28811
22515,25319
22516,12030
22516,20628
22516,8721
22516,2383
22516,7831
22517,21660
22518,20629
22518,3915
22518,20212
22518,13707
22518,8984
22519,17612
22519,23191
22519,12496
22519,9745
22520,9278
22520,7161
22520,11560
22521,16801
22521,22603
22522,27881
22522,16778
22522,4851
22522,17976
22523,8539
22523,20089
22523,19825
22523,6816
22523,2852
22524,19545
22524,1099
22525,5771
22525,9542
22525,3457
22525,5124
22525,10740
22526,4112
22526,21601
22526,5464
22527,816
22527,16578
22527,15973
22527,3847
22528,5349
22528,1775
22529,10697
22529,20299
22529,19571
22530,22280
22530,12646
22530,26115
22530,26047
22531,16702
22531,14890
22531,18421
22531,7666
22532,3350
22532,9981
22532,20657
22533,17838
22533,10679
22533,26296
22534,13136
22534,19651
22535,4144
22535,2355
22535,26366
22535,19561
22536,18361
22536,17652
22536,21573
22536,11403
22536,5052
22537,24071
22537,11569
22537,1238
22538,11347
22538,15164
22538,13647
22538,2020
22538,23523
22539,16933
22540,27380
22541,23912
22541,20169
22542,22420
22542,93
22543,24827
22543,28372
22543,11542
22543,8165
22544,2615
22544,27004
22544,27169
22544,23113
22545,9606
22546,2065
22546,22080
22546,2566
22546,816
22547,10377
22547,27960
22547,1272
22547,15625
22547,9281
22548,3391
22548,4121
22548,13741
22549,29641
22549,22881
22549,5168
22549,22044
22550,29927
22551,1220
22551,539
22551,3091
22551,23035
22551,28182
22552,18782
22552,23829
22553,19504
22553,3496
22553,2573
22553,10960
22553,21993
22554,19287
22554,8025
22555,18095
22555,12700
22555,18317
22555,14567
22555,17105
22556,28730
22556,5730
22556,4640
22557,7905
22558,23348
22558,24459
22558,5944
22559,25382
22559,23835
22559,1467
22559,10075
22560,24858
22560,1777
22560,17652
22560,21464
22561,19710
22561,2915
22562,4558
22562,25538
22562,23399
22562,1666
22562,255
22563,12976
22563,785
22564,11118
22565,9056
22565,11477
22565,2269
22565,12767
22565,3902
22566,11152
22567,4325
22567,16506
22567,3831
22568,26086
22568,15788
22568,21576
22568,21885
22568,15112
22569,2429
22569,1212
22569,12408
22569,8818
22570,29959
22570,11572
22570,14874
22570,18650
22571,23932
22571,767
22571,28815
22571,7978
22572,19332
22572,15509
22572,26947
22572,1453
22573,1723
22573,27322
22573,25809
22573,16026
22574,6040
22574,2043
22574,26533
22574,17836
22575,4768
22575,16553
22575,15109
22575,27600
22575,26648
22576,26710
22577,18573
22577,10983
22577,8612
22577,11811
22577,24886
22578,12251
22579,26727
22579,18206
22579,5388
22579,15955
22579,16477
22580,29750
22580,12025
22581,5418
22581,8498
22581,28028
22581,21161
22581,19178
22582,15266
22582,1587
22582,24263
22582,22017
22582,10851
22583,3448
22583,18894
22583,1947
22584,11213
22585,14169
22585,12073
22585,19463
22585,784
22586,22974
22586,8233
22586,29733
22586,4497
22587,20163
22588,27344
22588,24354
22589,28684
22589,27931
22589,25193
22590,10445
22590,4008
22590,29282
22590,24255
22591,23900
22592,22295
22593,11342
22593,25559
22593,24323
22593,4825
22594,5992
22594,15318
22594,3866
22595,29227
22596,8973
22596,5474
22596,14314
22596,13080
22596,20024
22597,14157
22597,10605
22597,24390
22597,25930
22597,9706
22598,14920
22598,9881
22598,17676
22598,6368
22599,579
22599,29044
22599,11634
22600,5074
22601,2141
22601,22759
22601,3528
22601,20194
22602,19819
22602,21793
22602,15147
22602,5917
22602,12743
22603,27443
22603,9733
22603,28167
22603,21668
22604,26997
22604,27490
22604,11956
22605,25447
22605,19070
22606,20603
22606,18582
22606,13250
22606,25990
22607,18895
22607,9101
22608,20982
22609,17602
22609,25895
22610,24518
22610,2403
22611,21148
22611,8751
22612,14080
22612,22017
22613,7823
22614,12101
22615,13792
22615,29837
22615,1502
22615,3856
22615,10506
22616,4280
22616,8985
22616,22048
22616,10749
22617,27232
22617,250
22618,27969
22618,27126
22618,15354
22618,9275
22619,19443
22619,25471
22620,7714
22620,340
22620,21317
22621,28910
22622,6784
22622,16332
22622,17720
22622,27446
22623,26593
22623,28858
22624,13654
22624,1782
22624,2657
22624,16847
22624,26182
22625,25463
22625,28927
22625,9772
22626,19597
22626,9810
22626,27225
22626,22012
22627,12616
22627,25406
22627,26413
22627,9774
22627,2974
22628,25654
22628,8735
22628,14147
22629,23397
22629,24338
22629,6969
22629,19226
22629,10796
22630,24139
22630,11615
22630,14320
22630,12653
22630,17415
22631,22241
22631,27173
22631,8454
22632,4596
22633,8433
22633,16048
22633,22206
22634,4842
22634,16702
22634,7877
22635,5980
22636,24684
22636,20310
22637,9979
22637,11241
22637,21060
22637,24970
22638,25410
22638,22101
22638,20613
22638,12331
22639,9230
22639,70
22640,11824
22640,8470
22641,6389
22641,24673
22641,1888
22642,24355
22642,19159
22642,17500
22642,18507
22642,6109
22643,22605
22643,22840
22643,4622
22643,25707
22644,9666
22644,11985
22644,26459
22645,3781
22645,6533
22646,4129
22647,10197
22648,8005
22649,7117
22649,23872
22649,23653
22649,26296
22650,188
22650,1294
22650,18242
22651,23096
22651,24354
22651,4071
22651,15623
22651,28425
22652,19736
22653,29372
22654,14915
22654,24906
22654,21983
22654,13232
22655,11677
22656,10559
22656,24002
22657,1084
22657,15304
22658,24346
22658,19599
22658,26839
22658,21250
22658,1727
22659,26278
22659,9291
22660,19442
22660,17608
22660,16550
22661,14248
22661,16961
22661,7299
22661,26131
22662,399
22662,5305
22662,1371
22662,12789
22663,10545
22663,17808
22663,12205
22664,15165
22664,19005
22665,535
22665,22524
22665,2446
22665,7156
22665,18270
22666,23985
22666,16715
22666,25396
22666,7713
22667,20893
22667,23393
22667,2888
22667,6227
22668,23574
22668,2847
22669,2339
22669,5867
22669,1375
22669,27013
22669,5329
22670,26977
22670,19157
22670,16582
22670,4121
22671,29989
22671,22638
22671,22533
22672,6438
22672,898
22672,103
22673,13007
22673,23614
22673,12762
22674,16216
22674,13436
22674,18763
22674,16823
22674,13390
22675,10328
22676,20920
22677,11893
22678,2714
22678,29381
22678,15675
22678,18572
22679,19758
22679,15893
22679,10801
22679,4991
22680,4185
22680,960
22680,12312
22680,24312
22680,24916
22681,8000
22681,7864
22681,28859
22681,23743
22681,25692
22682,28868
22682,26236
22682,14218
22682,5288
22682,10267
22683,28330
22683,18001
22683,25155
22684,16241
22684,14596
22684,21589
22684,9081
22684,24946
22685,25322
22685,6505
22685,24576
22686,14287
22686,2321
22686,22482
22686,14178
22686,6856
22687,6731
22687,6889
22687,7538
22688,15440
22688,15608
22689,5532
22689,16196
22690,16662
22690,18485
22691,19881
22691,23480
22692,13221
22692,9409
22692,17770
22692,12623
22693,12704
22693,4434
22693,24671
22694,23195
22694,2104
22694,15190
22694,12431
22695,17054
22696,25121
22696,14495
22696,1125
22697,19535
22697,25729
22697,6803
22698,21960
22698,313
22698,25601
22698,19245
22698,28327
22699,25598
22700,19044
22700,19562
22700,179
22701,4084
22701,1368
22701,27766
22701,10111
22702,15736
22703,5277
22704,22172
22704,25400
22704,15691
22705,20911
22705,328
22705,10939
22705,2566
22705,21271
22706,6533
22706,7546
22707,5954
22707,13095
22707,22338
22708,17688
22708,27215
22708,16739
22708,12804
22708,14455
22709,14350
22710,22842
22711,28261
22711,4554
22711,18291
22711,15894
22712,22190
22712,28490
22712,1617
22713,27791
22714,14530
22714,677
22714,6926
22714,11562
22714,25249
22715,25067
22715,9749
22715,25790
22715,25357
22715,1052
22716,7408
22716,25764
22716,3439
22716,3605
22717,27189
22717,993
22717,21426
22717,21851
22718,29135
22718,25426
22718,9883
22719,26120
22719,24110
22719,21321
22720,8106
22721,25149
22721,332
22721,10521
22722,23268
22722,5760
22722,1114
22722,20254
22722,4843
22723,19053
22724,4829
22724,24560
22724,12979
22724,23932
22725,2703
22725,12603
22725,7282
22725,10131
22726,19978
22727,12638
22727,4458
22728,23748
22729,1535
22729,24992
22729,7007
22730,6369
22730,12895
22730,13875
22730,12563
22731,11362
22731,17747
22732,15147
22732,8501
22732,1885
22733,5369
22734,9859
22734,20922
22734,5652
22734,29113
22734,8610
22735,26578
22735,21865
22735,9109
22736,16882
22736,16111
22736,14476
22737,8515
22737,26546
22737,29829
22737,20895
22737,1924
22738,3062
22738,27919
22739,24728
22739,20837
22740,19232
22740,19517
22740,7159
22740,2230
22740,16848
22741,14173
22741,21836
22741,20582
22741,21145
22741,2558
22742,20145
22742,18560
22742,18762
22742,441
22743,10159
22743,25759
22743,576
22744,2798
22744,19172
22744,6617
22744,25064
22744,11758
22745,5869
22745,9308
22746,2069
22746,22870
22746,28080
22746,24951
22747,29769
22747,15792
22747,2677
22747,20696
22747,9747
22748,27777
22748,10413
22748,1514
22749,6121
22749,6647
22749,10641
22749,26576
22750,13199
22750,13891
22750,27233
22750,18451
22751,23006
22751,21653
22751,18156
22752,23916
22753,28081
22754,23152
22754,26357
22754,27930
22755,3705
22756,19266
22757,11446
22757,4951
22757,2348
22757,4644
22757,19579
22758,28345
22758,7955
22758,11457
22758,23245
22759,8792
22760,27393
22761,10310
22761,9671
22762,18276
22763,9462
22763,21911
22763,2189
22764,17782
22764,23167
22764,10103
22764,7454
22764,19475
22765,5482
22765,10938
22765,28966
22765,22276
22765,25866
22766,18435
22766,10015
22766,17593
22767,15126
22767,15693
22768,12210
22768,23735
22768,3400
22769,26562
22769,8523
22769,20341
22769,16668
22770,22342
22771,21359
22771,5737
22772,23231
22772,12189
22773,24425
22773,13133
22774,24105
22774,3070
22774,26939
22774,24902
22775,8855
22775,2631
22775,23096
22775,22849
22775,9020
22776,26504
22777,25591
22777,18925
22777,25894
22778,18442
22778,7802
22778,10566
22779,8302
22779,908
22779,19440
22780,24204
22780,25603
22780,29895
22781,24344
22781,19737
22781,14935
22782,42
22782,18290
22782,28321
22782,10744
22783,21925
22783,6350
22783,10742
22783,1876
22784,17687
22784,11763
22784,692
22784,15366
22785,18427
22785,17567
22785,14449
22785,8860
22786,3114
22787,14106
22787,11152
22787,5385
22787,1455
22787,19036
22788,13030
22788,24397
22788,11533
22789,14008
22789,26352
22789,18456
22789,24252
22790,6831
22790,11379
22791,8196
22791,14982
22792,18586
22792,29297
22792,5241
22792,19397
22793,8712
22793,24076
22794,14587
22794,3043
22794,5085
22795,9969
22795,293
22795,2658
22795,10493
22795,4997
22796,15743
22796,18833
22796,20286
22796,25742
22797,21128
22797,15560
22798,17909
22798,24102
22798,6435
22798,26007
22798,576
22799,15136
22799,16162
22800,5436
22800,16488
22800,24605
22800,21056
22801,15292
22801,25291
22801,12115
22802,10518
22802,5302
22802,24078
22802,15188
22803,6250
22803,10246
22804,19257
22804,14290
22804,8298
22804,7665
22805,21622
22806,16553
22806,9551
22806,12181
22807,4163
22807,29760
22807,7848
22807,28688
22807,9514
22808,19319
22808,2220
22809,9143
22809,12780
22809,25934
22809,6879
22809,22908
22810,14364
22810,29536
22810,26582
22810,26279
22810,7076
22811,21921
22811,5607
22811,17816
22811,1849
22812,27069
22812,937
22812,26554
22812,3092
22813,12340
22813,11371
22814,25518
22814,19033
22814,3060
22814,18079
22814,21827
22815,8356
22815,10894
22816,15333
22816,18969
22816,7615
22816,7856
22816,14852
22817,8055
22817,9763
22817,2990
22817,12209
22818,19887
22818,13953
22818,7805
22818,28730
22818,15499
22819,23190
22819,20512
22819,25990
22819,8324
22820,15231
22820,27040
22820,12282
22821,19239
22822,23066
22822,13059
22822,368
22822,17968
22823,7233
22823,22735
22823,22203
22824,22104
22824,21543
22825,13497
22825,17827
22826,12688
22826,22342
22826,12832
22826,20971
22827,21506
22827,29625
22828,29760
22828,25189
22828,4499
22829,19675
22829,4163
22829,8340
22830,24912
22830,14014
22830,14421
22831,26910
22831,24938
22831,8918
22831,25891
22831,23750
22832,1052
22832,20931
22832,24647
22833,20602
22833,16913
22833,551
22833,17122
22833,13339
22834,806
22834,24383
22834,17755
22834,22867
22834,24871
22835,15697
22835,23622
22835,16294
22835,5573
22836,2346
22836,10395
22836,12282
22836,29058
22837,21922
22838,16920
22838,14744
22839,17469
22840,22607
22841,626
22841,2128
22842,13556
22842,29193
22842,10095
22842,15517
22843,10786
22843,1563
22843,7180
22843,7118
22843,19567
22844,1795
22844,8382
22844,17442
22845,26884
22845,4528
22845,18757
22845,21608
22845,17938
22846,20544
22846,19739
22846,3700
22847,21864
22847,14389
22848,5031
22848,25396
22848,7837
22848,14359
22849,13788
22850,27667
22850,3076
22851,27089
22851,17528
22852,9678
22852,22604
22853,4014
22853,27419
22853,2847
22853,18317
22853,16613
22854,25710
22854,23070
22854,29928
22855,26322
22855,10695
22856,16179
22856,24964
22856,6806
22856,19343
22857,29583
22857,16941
22857,17610
22857,2250
22858,20683
22859,22367
22859,8931
22860,3353
22860,22920
22861,7882
22861,10054
22861,16278
22862,28719
22862,21516
22862,8341
22862,23708
22863,28875
22864,24499
22864,18471
22864,23525
22865,15634
22866,26632
22866,9870
22866,17127
22866,15645
22867,24316
22868,29286
22868,16689
22868,10147
22868,7304
22868,8631
22869,17472
22869,11861
22869,21179
22869,14329
22869,15518
22870,28360
22870,10736
22870,7598
22871,1297
22872,26810
22872,19943
22873,34
22873,29517
22873,17439
22873,10425
22874,24082
22874,2950
22874,9645
22874,20470
22874,14693
22875,26840
22875,12606
22875,16121
22875,27343
22875,15862
22876,20701
22876,1979
22877,27646
22878,6249
22878,22541
22878,25069
22878,20525
22879,2134
22879,5054
22880,12738
22880,17414
22880,3466
22880,12981
22880,5217
22881,23495
22881,17759
22881,4806
22881,7960
22882,19847
22882,24027
22882,29565
22883,15230
22883,13216
22884,245
22884,10198
22884,3571
22885,12446
22885,420
22885,18109
22885,8308
22886,18576
22887,4241
22888,2655
22889,8234
22889,8334
22889,13391
22890,21681
22890,17795
22890,17869
22890,3957
22891,7797
22891,11524
22891,20813
22892,26027
22892,6727
22893,4446
22893,26913
22894,18082
22894,27935
22894,28182
22894,25633
22894,20925
22895,20464
22895,837
22895,16849
22895,19864
22895,20804
22896,27447
22896,29910
22897,9856
22897,24633
22897,28154
22897,8499
22898,5646
22898,965
22898,20931
22898,26207
22899,5456
22899,15211
22899,26734
22899,20005
22900,15698
22900,13631
22900,3707
22900,23839
22900,23042
22901,96
22901,3146
22901,26642
22901,27906
22902,10770
22902,13472
22903,26594
22903,20455
22903,10656
22903,19549
22904,22005
22905,13154
22905,25709
22905,13943
22905,17764
22906,23356
22906,771
22907,4667
22908,18037
22908,17725
22908,18006
22909,5078
22910,12790
22910,21194
22910,5587
22911,29360
22911,20548
22911,22561
22912,29119
22912,5801
22912,1629
22913,6061
22913,6004
22914,28137
22914,29241
22914,14787
22914,888
22915,7794
22916,2729
22916,2426
22916,10210
22916,24869
22917,14084
22917,12890
22917,14367
22918,23118
22918,16354
22919,17827
22920,18300
22920,26122
22920,25827
22920,7933
22921,12231
22921,21734
22921,15242
22921,12102
22921,21479
22922,3621
22922,14334
22922,22230
22922,16456
22923,25150
22923,11751
22923,17177
22923,22975
22923,29527
22924,18167
22925,11077
22926,26139
22926,1845
22926,27513
22926,21244
22926,29452
22927,7197
22927,26921
22928,7027
22928,7087
22928,19266
22929,17519
22929,14050
22930,23749
22930,3647
22930,14102
22930,15312
22931,4556
22931,14750
22931,26244
22932,14709
22932,3704
22933,16714
22933,25370
22933,27498
22933,17399
22934,26239
22934,26416
22934,11722
22935,20795
22935,17021
22935,25458
22935,16126
22935,15171
22936,2890
22936,21939
22936,2727
22936,29296
22937,5585
22937,10952
22937,749
22937,1720
22937,22548
22938,29107
22938,12508
22938,28539
22938,18813
22938,16831
22939,13585
22939,8297
22940,3694
22940,15178
22940,23336
22940,14440
22941,23342
22941,29843
22942,15155
22942,16312
22943,9053
22943,15225
22944,15876
22944,18431
22945,11965
22945,8822
22946,13843
22946,21408
22946,20091
22947,5966
22947,10832
22947,20518
22948,24860
22948,13501
22948,15348
22949,2471
22949,2046
22949,15941
22949,16278
22950,188
22950,3103
22950,7865
22951,5925
22951,7519
22951,25375
22951,3868
22951,17270
22952,6238
22952,11966
22952,21007
22952,7005
22952,12287
22953,10156
22953,8173
22953,20416
22954,1965
22955,14660
22955,9533
22955,23808
22956,2608
22956,3165
22956,11538
22956,14392
22957,6109
22957,21415
22957,1378
22958,2332
22959,18357
22959,170
22959,15932
22959,17398
22959,28802
22960,13879
22961,18169
22961,29664
22961,24963
22962,9987
22962,3907
22962,28345
22962,7235
22963,25425
22963,2267
22964,28461
22965,24718
22966,9624
22966,26706
22966,15727
22966,26533
22967,10680
22967,18326
22967,269
22967,10656
22968,20190
22968,21145
22968,5117
22969,3820
22969,9007
22969,6973
22969,22630
22969,9540
22970,22277
22970,10602
22970,15617
22970,1545
22970,28530
22971,7508
22971,28585
22971,23618
22972,19650
22972,18979
22972,24200
22972,5410
22973,9789
22973,18237
22973,14178
22973,18793
22973,17844
22974,25889
22974,6467
22974,19315
22974,17356
22974,9612
22975,13224
22976,13260
22976,15964
22976,17550
22976,29827
22977,11173
22978,17391
22979,2022
22979,12779
22980,26268
22980,18616
22981,29376
22981,24473
22981,15606
22982,26157
22982,8310
22982,21584
22983,19903
22983,23066
22983,21234
22983,18962
22984,17766
22985,5940
22986,9286
22986,11221
22987,4607
22987,28990
22987,3468
22988,10974
22988,10802
22988,13719
22988,23130
22988,1533
22989,14418
22989,19687
22989,29972
22989,5531
22990,3025
22990,2272
22990,17766
22990,19491
22990,8805
22991,4400
22991,27844
